City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Erzin,TR,2020-11-28 17:04:00,36.96,36.2,64.0,50,64,7.43,broken clouds
456,Maniitsoq,GL,2020-11-28 17:04:00,65.42,-52.9,25.61,84,61,8.72,broken clouds
457,Cravo Norte,CO,2020-11-28 17:04:00,6.3,-70.2,82.04,80,98,7.85,moderate rain
458,Fez,MA,2020-11-28 16:59:20,34.04,-5.0,60.8,55,75,17.22,broken clouds
459,Camacha,PT,2020-11-28 17:04:01,33.08,-16.33,62.6,59,20,18.34,few clouds
460,Cherskiy,RU,2020-11-28 17:04:01,68.75,161.3,-3.73,92,100,4.52,overcast clouds
461,Kalispell,US,2020-11-28 17:03:19,48.2,-114.31,34.0,86,90,6.93,overcast clouds
462,Coihaique,CL,2020-11-28 17:04:01,-45.58,-72.07,53.6,40,75,11.41,shower rain
463,Pouebo,NC,2020-11-28 17:04:01,-20.4,164.57,72.46,80,39,10.63,scattered clouds
464,Suwannaphum,TH,2020-11-28 17:04:01,15.6,103.8,75.99,70,21,18.05,few clouds
465,Sasina,BA,2020-11-28 17:04:01,44.8,16.74,35.6,100,90,2.24,mist
466,Arani,IN,2020-11-28 17:04:01,12.67,79.28,73.51,91,35,3.56,scattered clouds
467,Rio Grande,BR,2020-11-28 17:04:01,-32.03,-52.1,82.4,74,90,12.75,overcast clouds
468,San Cristobal,VE,2020-11-28 17:04:02,7.77,-72.22,84.2,70,40,4.7,scattered clouds
469,Krasnokamensk,RU,2020-11-28 17:04:02,50.1,118.04,-2.65,86,0,2.44,clear sky
470,Salalah,OM,2020-11-28 17:04:02,17.02,54.09,78.8,65,40,3.36,scattered clouds
471,Paungde,MM,2020-11-28 17:04:02,18.48,95.5,68.95,79,0,7.58,clear sky
472,Fort Nelson,CA,2020-11-28 17:04:02,58.81,-122.7,-2.2,84,20,3.36,few clouds
473,Mecca,SA,2020-11-28 17:04:02,21.43,39.83,75.0,57,56,9.46,broken clouds
474,Pitimbu,BR,2020-11-28 17:04:02,-7.47,-34.81,86.0,58,40,18.34,scattered clouds
475,Dhidhdhoo,MV,2020-11-28 17:04:02,6.88,73.1,83.14,62,18,2.46,few clouds
476,Ladario,BR,2020-11-28 17:04:02,-19.0,-57.6,96.8,44,0,6.93,clear sky
477,Malanville,BJ,2020-11-28 17:04:03,11.87,3.39,88.43,27,0,2.15,clear sky
478,Saurimo,AO,2020-11-28 17:04:03,-9.66,20.39,69.1,93,100,2.73,moderate rain
479,Liuzhou,CN,2020-11-28 17:04:03,24.31,109.39,48.36,63,13,11.61,few clouds
480,Port Hardy,CA,2020-11-28 17:00:04,50.7,-127.42,42.8,86,40,6.93,scattered clouds
481,Khatanga,RU,2020-11-28 17:04:03,71.97,102.5,11.86,96,100,18.12,light snow
482,El Cope,PA,2020-11-28 17:04:03,8.62,-80.6,86.0,70,40,9.17,scattered clouds
483,Huoqiu,CN,2020-11-28 17:04:03,32.34,116.27,39.51,85,100,4.34,overcast clouds
484,Umm Lajj,SA,2020-11-28 17:04:03,25.02,37.27,74.25,59,0,13.53,clear sky
485,Hatillo,PR,2020-11-28 17:04:03,18.49,-66.83,84.0,74,75,8.05,broken clouds
486,Roman,RO,2020-11-28 17:04:04,46.92,26.92,37.0,88,75,3.36,mist
487,Oriximina,BR,2020-11-28 17:04:04,-1.77,-55.87,89.65,55,82,6.42,broken clouds
488,Agadez,NE,2020-11-28 17:04:04,19.75,10.25,77.32,19,0,8.61,clear sky
489,Kuching,MY,2020-11-28 17:04:04,1.55,110.33,75.2,94,40,2.24,moderate rain
490,Tommot,RU,2020-11-28 17:04:04,58.96,126.29,1.65,91,100,7.83,overcast clouds
491,Sabha,LY,2020-11-28 17:04:04,27.04,14.43,68.07,25,19,10.49,few clouds
492,Trairi,BR,2020-11-28 17:02:54,-3.28,-39.27,87.62,53,82,16.89,broken clouds
493,Massakory,TD,2020-11-28 17:04:04,13.0,15.73,80.78,16,7,9.69,clear sky
494,Talcahuano,CL,2020-11-28 17:04:04,-36.72,-73.12,66.2,52,20,11.41,few clouds
495,Sambava,MG,2020-11-28 17:04:05,-14.27,50.17,76.19,80,0,7.09,clear sky
496,Port-Gentil,GA,2020-11-28 17:04:05,-0.72,8.78,84.2,74,20,8.05,few clouds
497,Kavaratti,IN,2020-11-28 17:04:05,10.57,72.64,82.83,68,68,7.07,broken clouds
498,Bodaybo,RU,2020-11-28 17:04:05,57.85,114.19,2.8,89,99,1.23,overcast clouds
499,Batagay-Alyta,RU,2020-11-28 17:04:05,67.8,130.41,-2.88,85,82,2.75,broken clouds
500,Pauini,BR,2020-11-28 17:04:05,-7.71,-66.98,97.0,41,85,2.21,overcast clouds
501,Hohhot,CN,2020-11-28 17:04:05,40.81,111.65,19.4,73,20,2.24,few clouds
502,Raudeberg,NO,2020-11-28 17:04:05,61.99,5.14,42.01,87,56,21.12,light rain
503,Puerto Escondido,MX,2020-11-28 17:00:16,15.85,-97.07,84.2,70,5,5.82,clear sky
504,Akyab,MM,2020-11-28 17:04:06,20.15,92.9,74.55,69,34,6.17,scattered clouds
505,Kidal,ML,2020-11-28 17:01:12,18.44,1.41,81.91,15,3,8.12,clear sky
506,Mana,GF,2020-11-28 17:04:06,5.66,-53.78,83.35,78,12,9.26,few clouds
507,Vila Velha,BR,2020-11-28 17:04:06,-20.33,-40.29,82.99,69,40,10.29,scattered clouds
508,Puteyets,RU,2020-11-28 17:04:06,65.17,57.09,11.97,95,76,6.11,broken clouds
509,Abramovka,RU,2020-11-28 17:04:06,51.19,41.02,35.4,89,100,11.72,overcast clouds
510,Ostersund,SE,2020-11-28 17:00:42,63.18,14.64,26.6,92,20,5.82,few clouds
511,Marsa Matruh,EG,2020-11-28 17:04:07,31.35,27.25,66.2,59,40,6.93,scattered clouds
512,Toba,JP,2020-11-28 17:04:07,34.48,136.85,50.0,61,75,10.29,broken clouds
513,Colesberg,ZA,2020-11-28 17:04:07,-30.72,25.1,71.87,28,14,23.62,few clouds
514,Puerto Del Rosario,ES,2020-11-28 17:04:07,28.5,-13.86,71.6,56,40,12.75,scattered clouds
515,Aykhal,RU,2020-11-28 17:04:07,66.0,111.5,5.0,84,0,2.24,clear sky
516,Uch,FR,2020-11-28 17:04:07,45.32,-0.93,59.0,67,0,6.93,clear sky
517,Joao Pinheiro,BR,2020-11-28 17:04:07,-17.74,-46.17,80.17,57,33,7.31,scattered clouds
518,Chateau-Thierry,FR,2020-11-28 17:04:08,49.05,3.4,45.0,91,0,8.72,clear sky
519,Khonsa,IN,2020-11-28 17:04:08,27.02,95.57,58.66,69,0,3.49,clear sky
520,Talara,PE,2020-11-28 17:00:12,-4.58,-81.27,80.6,57,0,12.75,clear sky
521,Olovyannaya,RU,2020-11-28 17:04:08,50.95,115.57,0.81,90,0,2.62,clear sky
522,Gao,ML,2020-11-28 17:01:36,16.64,1.64,86.81,14,15,6.93,few clouds
523,Si Bun Ruang,TH,2020-11-28 17:04:08,16.97,102.28,70.41,71,65,5.01,broken clouds
524,Dahra,DZ,2020-11-28 17:04:08,36.25,0.85,55.4,82,40,17.22,scattered clouds
525,Basoko,CD,2020-11-28 17:02:28,1.24,23.62,74.37,92,92,3.49,light rain
526,Olafsvik,IS,2020-11-28 17:04:08,64.89,-23.71,35.83,84,100,14.2,overcast clouds
527,Baker City,US,2020-11-28 17:01:44,44.77,-117.83,28.0,73,1,2.51,clear sky
528,Madang,PG,2020-11-28 17:04:09,-5.22,145.8,75.34,92,100,6.44,heavy intensity rain
529,Kargopol,RU,2020-11-28 17:04:09,61.51,38.95,13.98,97,68,4.52,broken clouds
530,Sterling,US,2020-11-28 17:00:24,39.01,-77.43,57.99,47,40,20.8,scattered clouds
531,Esperance,AU,2020-11-28 17:04:09,-33.87,121.9,51.8,76,0,4.7,clear sky
532,Novyy Urgal,RU,2020-11-28 17:04:09,51.07,132.56,1.92,92,99,1.07,overcast clouds
533,La Rioja,ES,2020-11-28 17:04:09,42.25,-2.5,55.99,71,20,6.93,few clouds
534,Esterhazy,CA,2020-11-28 17:04:09,50.65,-102.08,24.8,85,91,3.36,overcast clouds
535,Poshekhonye,RU,2020-11-28 17:04:10,58.5,39.14,24.22,98,98,8.55,snow
536,Capao Da Canoa,BR,2020-11-28 17:00:19,-29.75,-50.01,74.48,83,87,19.01,overcast clouds
537,Oktyabrskoye,RU,2020-11-28 17:04:10,43.06,44.74,24.8,92,6,4.47,clear sky
538,Kasempa,ZM,2020-11-28 17:04:10,-13.46,25.83,68.99,85,95,1.45,overcast clouds
539,Dickinson,US,2020-11-28 17:04:10,29.46,-95.05,64.99,88,90,10.29,moderate rain
540,Ust-Maya,RU,2020-11-28 17:04:10,60.42,134.53,-18.69,87,100,1.1,overcast clouds
541,La Ronge,CA,2020-11-28 17:04:10,55.1,-105.28,17.6,85,100,6.93,overcast clouds
542,Mayor Pablo Lagerenza,PY,2020-11-28 17:04:10,-19.93,-60.77,100.13,29,20,11.68,few clouds
543,Ust-Uda,RU,2020-11-28 17:04:10,54.17,103.03,2.93,92,70,1.7,broken clouds
544,Tapes,BR,2020-11-28 17:04:10,-30.67,-51.4,82.69,64,21,11.32,moderate rain
545,Belaya Gora,RU,2020-11-28 17:04:11,68.53,146.42,-12.03,90,100,3.53,overcast clouds
546,Vila Franca Do Campo,PT,2020-11-28 17:04:11,37.72,-25.43,57.2,54,40,17.22,shower rain
547,Guanica,PR,2020-11-28 17:04:11,17.97,-66.91,86.0,58,0,1.99,clear sky
548,Notodden,NO,2020-11-28 17:04:11,59.56,9.26,30.99,92,20,2.26,few clouds
549,Sungaipenuh,ID,2020-11-28 17:04:11,-2.08,101.38,63.68,94,100,2.15,light rain
550,Port Blair,IN,2020-11-28 17:04:11,11.67,92.75,80.89,79,99,15.1,overcast clouds
551,Livingston,GB,2020-11-28 16:59:39,55.9,-3.52,39.99,86,0,3.36,clear sky
552,Kendari,ID,2020-11-28 17:04:11,-3.94,122.5,76.23,89,100,3.47,overcast clouds
553,Lazaro Cardenas,MX,2020-11-28 17:04:12,17.96,-102.2,84.7,62,37,2.53,scattered clouds
554,Vanimo,PG,2020-11-28 17:04:12,-2.67,141.3,78.98,82,99,2.37,heavy intensity rain
555,Nayoro,JP,2020-11-28 17:04:12,44.35,142.46,26.73,96,92,4.38,overcast clouds
556,Gambela,ET,2020-11-28 17:04:12,8.25,34.58,86.97,43,68,2.86,broken clouds
557,Aurillac,FR,2020-11-28 17:04:12,44.92,2.45,53.6,50,0,6.93,clear sky
558,Ossora,RU,2020-11-28 17:04:12,59.24,163.07,15.12,93,100,5.84,light snow
559,Bondo,CD,2020-11-28 17:04:12,3.81,23.69,76.14,58,72,2.08,broken clouds
560,Keetmanshoop,NA,2020-11-28 17:04:12,-26.58,18.13,89.6,9,0,18.34,clear sky
561,Novyy Urengoy,RU,2020-11-28 17:04:12,66.08,76.63,-1.82,92,10,8.88,clear sky
562,Gravdal,NO,2020-11-28 17:04:12,68.12,13.5,43.11,90,100,30.87,overcast clouds
563,Evans,US,2020-11-28 17:04:13,33.53,-82.13,59.0,87,90,4.7,overcast clouds
564,Kozhva,RU,2020-11-28 17:04:13,65.11,57.05,11.73,95,72,5.48,broken clouds
565,Inhambane,MZ,2020-11-28 17:04:13,-23.86,35.38,78.8,78,75,9.17,broken clouds
566,Mayna,RU,2020-11-28 17:04:13,54.11,47.62,28.8,99,100,9.69,overcast clouds
567,Kitgum,UG,2020-11-28 17:04:13,3.28,32.89,76.12,61,81,5.14,light rain
568,Kismayo,SO,2020-11-28 17:04:13,-0.36,42.55,81.23,79,58,11.74,broken clouds
569,Port Hedland,AU,2020-11-28 17:00:23,-20.32,118.57,80.6,88,0,9.17,clear sky
570,Ternate,ID,2020-11-28 17:04:13,0.8,127.4,82.06,76,88,2.93,moderate rain
571,Hjorring,DK,2020-11-28 17:04:14,57.46,9.98,37.0,96,0,1.01,clear sky
572,Ridgecrest,US,2020-11-28 17:01:18,35.62,-117.67,51.01,35,0,1.77,clear sky
573,Fort-Shevchenko,KZ,2020-11-28 17:04:14,44.51,50.26,41.92,66,21,23.02,few clouds
574,Talnakh,RU,2020-11-28 17:04:14,69.49,88.4,10.4,85,90,22.37,light snow
575,Gilgit,PK,2020-11-28 17:04:14,35.92,74.31,35.38,58,26,3.02,scattered clouds
576,Airai,TL,2020-11-28 17:04:14,-8.93,125.41,62.71,100,100,1.34,overcast clouds
577,Kamojima,JP,2020-11-28 17:04:14,34.07,134.35,48.2,57,75,5.82,broken clouds
578,Clonakilty,IE,2020-11-28 17:04:14,51.62,-8.87,51.01,100,90,14.99,fog
579,Burns Lake,CA,2020-11-28 17:04:15,54.23,-125.75,14.0,92,25,2.89,scattered clouds
580,Kyra,RU,2020-11-28 17:04:15,49.58,111.98,7.09,86,87,4.54,overcast clouds
581,Petersburg,US,2020-11-28 17:04:15,37.23,-77.4,61.0,62,40,3.36,scattered clouds
582,Charters Towers,AU,2020-11-28 17:04:15,-20.1,146.27,67.35,90,3,8.19,clear sky
583,Nikel,RU,2020-11-28 17:04:15,69.41,30.22,24.8,92,100,16.11,overcast clouds
584,Ismailia,EG,2020-11-28 17:04:15,30.6,32.27,66.09,58,53,7.87,broken clouds
585,Newcastle,AU,2020-11-28 17:01:37,-32.93,151.78,77.0,61,80,2.24,light rain
586,Villazon,BO,2020-11-28 17:00:52,-22.09,-65.59,70.63,23,0,12.73,clear sky
587,Bolobo,CD,2020-11-28 17:04:15,-2.17,16.23,76.01,86,31,3.09,light rain
588,Parkes,AU,2020-11-28 17:04:15,-33.13,148.18,83.91,22,62,21.85,broken clouds
589,Kodinar,IN,2020-11-28 17:04:16,20.79,70.7,77.54,36,0,13.18,clear sky
590,Maldonado,UY,2020-11-28 17:03:26,-34.67,-54.92,84.99,58,75,14.99,broken clouds
591,Black River,JM,2020-11-28 17:04:16,18.03,-77.85,84.0,74,20,9.17,few clouds
592,Arkhipo-Osipovka,RU,2020-11-28 17:04:16,44.37,38.52,50.63,63,0,6.51,clear sky
593,Divnomorskoye,RU,2020-11-28 17:04:16,44.5,38.14,50.38,69,0,7.85,clear sky
594,Hammerfest,NO,2020-11-28 17:04:16,70.66,23.68,41.0,65,100,17.22,light rain
595,Tsabong,BW,2020-11-28 17:04:16,-26.02,22.4,79.3,51,78,4.54,light rain
596,Deep River,CA,2020-11-28 17:04:16,46.1,-77.5,39.2,86,90,8.05,overcast clouds
597,Coquimbo,CL,2020-11-28 17:03:22,-29.95,-71.34,62.6,72,20,14.99,few clouds
598,Saint-Francois,FR,2020-11-28 17:04:17,46.42,3.91,45.0,65,0,3.36,clear sky
599,Cabra,ES,2020-11-28 17:04:17,37.47,-4.44,59.0,72,40,1.12,scattered clouds
600,Slyudyanka,RU,2020-11-28 17:04:17,51.66,103.71,13.6,85,69,4.76,broken clouds
601,Tabou,CI,2020-11-28 17:04:17,4.42,-7.35,81.99,73,14,7.63,few clouds
602,Rio Claro,BR,2020-11-28 17:00:16,-22.41,-47.56,89.6,35,0,5.82,clear sky
603,Mount Isa,AU,2020-11-28 17:00:48,-20.73,139.5,78.8,41,3,5.86,clear sky
604,Mogadishu,SO,2020-11-28 17:02:45,2.04,45.34,80.55,66,19,17.05,few clouds
605,Svetlogorsk,BY,2020-11-28 17:04:18,52.63,29.73,35.42,94,100,6.06,overcast clouds
606,Port Keats,AU,2020-11-28 17:04:18,-14.25,129.55,82.33,71,20,5.21,few clouds
607,Krasnoselkup,RU,2020-11-28 17:04:18,65.7,82.47,-4.58,92,62,7.74,broken clouds
608,Ostrowiec Swietokrzyski,PL,2020-11-28 17:04:18,50.93,21.39,35.01,93,98,1.99,overcast clouds
609,Raha,IN,2020-11-28 17:04:18,26.23,92.52,64.27,86,0,2.71,clear sky
610,Vaitape,PF,2020-11-28 17:04:18,-16.52,-151.75,81.34,76,2,5.68,clear sky
611,Laguna,US,2020-11-28 17:04:18,38.42,-121.42,41.0,86,1,5.41,clear sky
612,Kadoma,JP,2020-11-28 17:04:18,34.73,135.58,48.0,69,78,3.98,broken clouds
613,Nyzhni Sirohozy,UA,2020-11-28 17:04:18,46.85,34.38,44.65,87,100,7.63,overcast clouds
614,Rawson,AR,2020-11-28 16:59:23,-43.3,-65.1,61.95,43,41,14.9,scattered clouds
615,Maloy,NO,2020-11-28 17:04:19,61.94,5.11,42.8,75,75,16.11,light intensity shower rain
616,Abha,SA,2020-11-28 17:04:19,18.22,42.51,62.6,82,0,3.36,clear sky
617,Kashi,CN,2020-11-28 17:04:19,39.45,75.98,28.4,74,0,8.95,clear sky
618,Garowe,SO,2020-11-28 17:04:19,8.41,48.48,78.49,53,48,18.86,scattered clouds
619,Necochea,AR,2020-11-28 17:04:19,-38.55,-58.74,86.13,36,77,6.58,broken clouds
620,Okha,RU,2020-11-28 17:04:19,53.57,142.95,20.66,96,100,8.23,light snow
621,Umm Kaddadah,SD,2020-11-28 17:04:19,13.6,26.69,74.39,20,11,15.37,few clouds
622,Gobabis,NA,2020-11-28 17:04:19,-22.45,18.97,84.2,37,89,8.05,overcast clouds
623,Tambo,PE,2020-11-28 17:04:19,-14.8,-73.92,50.31,54,94,6.82,light rain
624,Sibolga,ID,2020-11-28 17:04:20,1.74,98.78,77.45,80,100,2.91,light rain
625,Liwonde,MW,2020-11-28 17:04:20,-15.05,35.2,83.61,39,66,4.52,broken clouds
626,Basar,IN,2020-11-28 17:04:20,27.98,94.67,55.06,73,0,2.46,clear sky
627,Lubumbashi,CD,2020-11-28 17:04:12,-11.66,27.48,68.58,86,20,4.59,few clouds
628,Cap Malheureux,MU,2020-11-28 17:04:20,-19.98,57.61,75.99,76,5,7.0,clear sky
629,Inverell,AU,2020-11-28 17:04:20,-29.78,151.12,66.99,47,48,1.01,scattered clouds
630,Northam,GB,2020-11-28 17:04:20,51.03,-4.22,53.01,98,100,1.01,overcast clouds
631,Eyrarbakki,IS,2020-11-28 17:04:20,63.86,-21.15,33.8,75,90,17.22,light shower snow
632,Voyvozh,RU,2020-11-28 17:04:21,62.89,54.96,8.37,95,0,3.09,clear sky
633,Yucca Valley,US,2020-11-28 17:04:21,34.11,-116.43,51.01,22,0,1.01,clear sky
634,Saint Anthony,US,2020-11-28 17:04:21,45.02,-93.22,44.01,52,1,6.93,clear sky
635,Simao,CN,2020-11-28 17:04:21,22.79,100.97,53.28,91,6,2.53,clear sky
636,Griffith,US,2020-11-28 17:04:21,41.53,-87.42,42.01,64,1,9.17,clear sky
637,Batsfjord,NO,2020-11-28 17:04:21,70.63,29.72,30.29,93,100,19.86,overcast clouds
638,Coreau,BR,2020-11-28 17:04:21,-3.53,-40.66,94.12,37,58,9.06,broken clouds
639,Barcelos,PT,2020-11-28 16:59:26,41.54,-8.62,59.0,72,40,14.99,light rain
640,Cam Ranh,VN,2020-11-28 17:04:22,11.92,109.16,77.0,94,75,18.34,moderate rain
641,Ostrovnoy,RU,2020-11-28 17:04:22,68.05,39.51,29.5,95,88,26.26,overcast clouds
642,Beira,MZ,2020-11-28 17:04:22,-19.84,34.84,82.4,78,40,12.75,scattered clouds
643,Marathon,US,2020-11-28 17:04:22,44.9,-89.77,37.99,74,1,6.93,clear sky
644,Yangjiang,CN,2020-11-28 17:04:22,21.85,111.97,62.22,67,0,10.02,clear sky
645,Kodinsk,RU,2020-11-28 17:04:22,58.69,99.18,6.53,92,46,2.17,scattered clouds
646,The Pas,CA,2020-11-28 17:03:57,53.83,-101.25,17.6,92,75,2.24,broken clouds
647,Helmsdale,GB,2020-11-28 17:04:22,58.12,-3.65,42.8,87,2,2.24,clear sky
648,Curvelo,BR,2020-11-28 17:04:22,-18.76,-44.43,84.72,41,2,10.25,clear sky
649,Teguise,ES,2020-11-28 17:04:23,29.06,-13.56,71.6,64,40,8.05,scattered clouds
650,Kroya,ID,2020-11-28 17:04:23,-7.63,109.25,64.99,91,100,1.79,heavy intensity rain
651,Sorsk,RU,2020-11-28 17:04:23,54.0,90.25,3.33,91,1,2.75,clear sky
652,Praia Da Vitoria,PT,2020-11-28 17:03:17,38.73,-27.07,55.99,66,75,26.37,light intensity shower rain
653,Ayr,GB,2020-11-28 17:04:23,55.46,-4.63,41.0,80,0,7.16,clear sky
654,Agirish,RU,2020-11-28 17:04:23,61.92,63.02,9.41,96,0,1.9,clear sky
655,Kinablangan,PH,2020-11-28 17:04:23,7.69,126.55,78.03,85,77,6.76,light rain
656,Syava,RU,2020-11-28 17:04:23,58.01,46.32,21.45,97,100,10.0,overcast clouds
657,Ucluelet,CA,2020-11-28 17:00:06,48.93,-125.55,37.4,100,5,6.93,fog
658,George,ZA,2020-11-28 17:04:23,-33.96,22.46,64.4,82,75,2.24,broken clouds
659,Amahai,ID,2020-11-28 17:04:24,-3.33,128.92,84.0,88,99,1.01,overcast clouds
660,Vanino,RU,2020-11-28 17:04:24,49.09,140.25,11.46,81,6,8.23,clear sky
661,Namatanai,PG,2020-11-28 17:04:24,-3.67,152.43,79.5,80,93,5.99,overcast clouds
662,Wadi Maliz,TN,2020-11-28 17:04:24,36.47,8.55,60.8,51,40,8.05,scattered clouds
663,Alta Floresta,BR,2020-11-28 16:59:54,-9.88,-56.09,92.86,41,45,5.08,scattered clouds
664,Dakar,SN,2020-11-28 17:03:07,14.69,-17.44,80.6,51,0,17.22,clear sky
665,Plettenberg Bay,ZA,2020-11-28 17:04:24,-34.05,23.37,63.03,87,96,6.64,light rain
666,Caborca,MX,2020-11-28 17:04:24,30.58,-111.1,59.5,30,0,6.91,clear sky
667,Basco,PH,2020-11-28 17:04:24,20.45,121.97,77.5,78,88,29.97,overcast clouds
668,Brae,GB,2020-11-28 17:04:24,60.4,-1.35,48.2,81,62,12.75,broken clouds
669,Erzurum,TR,2020-11-28 17:01:37,40.0,41.5,32.0,77,75,16.11,broken clouds
670,Pedasi,PA,2020-11-28 17:04:25,7.53,-80.03,81.91,75,36,8.93,scattered clouds
671,Raymondville,US,2020-11-28 17:04:25,26.48,-97.78,82.0,74,90,9.17,overcast clouds
672,Whangamata,NZ,2020-11-28 17:04:25,-37.2,175.87,55.99,78,80,3.0,broken clouds
673,Waipawa,NZ,2020-11-28 17:04:25,-41.41,175.52,55.4,87,100,18.34,moderate rain
674,Sechura,PE,2020-11-28 17:04:25,-5.56,-80.82,78.75,52,64,10.85,broken clouds
675,Kiama,AU,2020-11-28 17:04:25,-34.68,150.87,82.4,45,100,12.75,moderate rain
676,Gibara,CU,2020-11-28 17:04:26,21.11,-76.13,82.4,69,75,9.17,broken clouds
677,Santa Isabel Do Rio Negro,BR,2020-11-28 17:04:26,-0.41,-65.02,84.63,82,83,6.4,broken clouds
678,Farsund,NO,2020-11-28 17:04:26,58.09,6.8,41.0,89,15,11.07,few clouds
679,Vanderhoof,CA,2020-11-28 17:04:26,54.02,-124.02,13.51,95,0,0.45,clear sky
680,Mataram,ID,2020-11-28 17:04:26,-8.58,116.12,78.8,94,75,2.91,broken clouds
681,Mananjary,MG,2020-11-28 17:04:26,-21.22,48.33,76.82,85,35,8.59,scattered clouds
682,Srivardhan,IN,2020-11-28 17:04:26,18.03,73.02,77.59,77,34,1.92,scattered clouds
683,Kitami,JP,2020-11-28 17:04:26,43.8,143.89,33.01,74,51,8.99,broken clouds
